step_n,E_lj,E_elec,E_total
40500,255.8421908912836,-11968.890029348717,-11713.047838457433
40600,252.77117017443132,-12002.948440184862,-11750.17727001043
40700,251.45277596402377,-12002.726131300866,-11751.273355336842
40800,250.40367989536975,-12006.97184433512,-11756.56816443975
40900,252.13720475657811,-12083.963411686533,-11831.826206929954
41000,254.55502955358597,-12120.577103359085,-11866.022073805498
41100,258.977469852993,-12131.46556936431,-11872.488099511318
41200,252.00915323934197,-12142.99771701221,-11890.988563772868
41300,252.51918558555258,-12145.682871031117,-11893.163685445565
41400,252.8384061867867,-12154.299780113339,-11901.461373926551
41500,295.507885001547,-12244.712330196066,-11949.204445194518
41600,295.6507194808783,-12268.974745406795,-11973.324025925916
41700,299.3674530373641,-12266.313027969192,-11966.945574931828
41800,302.6321439334097,-12263.229087239037,-11960.596943305627
41900,302.45184275494887,-12270.629664641832,-11968.177821886884
42000,328.2386481979335,-12326.250508162124,-11998.01185996419
42100,327.8125486212441,-12350.014693093186,-12022.202144471941
42200,324.52996711049116,-12363.40974614629,-12038.879779035798
42300,317.1850153069446,-12392.722111896861,-12075.537096589916
42400,320.8103537150622,-12411.979759212882,-12091.16940549782
42500,328.7000956171647,-12477.626222281286,-12148.92612666412
42600,325.4691747397428,-12485.855654094665,-12160.386479354922
42700,326.44280254665983,-12492.2741631582,-12165.831360611539
42800,326.49296356876204,-12516.170559789545,-12189.677596220783
42900,362.16325672575744,-12601.649841745939,-12239.486585020182
43000,362.10321510669246,-12599.103580650688,-12237.000365543996
43100,362.1689313026218,-12598.04272677617,-12235.873795473548
43200,368.2489397674929,-12674.401133122177,-12306.152193354685
43300,365.9734888392365,-12722.109353294512,-12356.135864455277
43400,407.7968730688967,-12787.579973993856,-12379.783100924958
43500,403.66168844663844,-12791.636340216706,-12387.974651770068
43600,405.8903957255927,-12779.450677929095,-12373.560282203502
43700,407.29008179393435,-12788.894525662903,-12381.60444386897
43800,413.8954761841822,-12804.587550895189,-12390.692074711007
43900,412.7492371029549,-12819.800861928728,-12407.051624825774
44000,430.60184335230963,-12844.49781361468,-12413.89597026237
44100,432.0164287251674,-12849.819326309977,-12417.802897584808
44200,437.379832470789,-12860.934266653596,-12423.554434182806
44300,418.5791191755332,-12855.03093948579,-12436.451820310258
44400,432.58225145826316,-12884.873225024461,-12452.290973566198
44500,432.2981753296419,-12900.432802541585,-12468.134627211943
44600,431.91374116336544,-12902.16705425782,-12470.253313094454
44700,432.13529533931484,-12933.287803637575,-12501.15250829826
44800,442.77826739362945,-13037.534273973317,-12594.756006579688
44900,450.27934999391294,-13033.294298920715,-12583.014948926802
45000,457.78708168559854,-13064.30637682933,-12606.519295143731
45100,453.32529260142974,-13090.663524037245,-12637.338231435815
45200,444.491164043282,-13085.767264574504,-12641.276100531222
45300,443.7325316389857,-13096.283987694032,-12652.551456055047
45400,447.5104704994194,-13123.415930350548,-12675.905459851128
45500,445.04162347533844,-13136.03716657002,-12690.995543094681
45600,444.54864342234197,-13155.858469846362,-12711.30982642402
45700,443.16814672491455,-13174.242657907012,-12731.074511182098
45800,447.48541355222073,-13188.761402546577,-12741.275988994357
45900,448.29108661512663,-13199.737576434796,-12751.44648981967
46000,451.94817192049595,-13211.846439108045,-12759.89826718755
46100,446.75020006223485,-13210.617918161446,-12763.86771809921
46200,448.12022385364185,-13217.379256676375,-12769.259032822732
46300,440.810553652471,-13237.494012504234,-12796.683458851763
46400,476.43064243889376,-13310.472686690653,-12834.042044251759
46500,482.33410254649533,-13309.858685597572,-12827.524583051076
46600,475.83261003949576,-13317.267595870455,-12841.43498583096
46700,473.55532995283556,-13318.055735255628,-12844.500405302791
46800,439.75163200539333,-13332.72778476842,-12892.976152763027
46900,438.5053958044002,-13341.494747518496,-12902.989351714095
47000,445.3474993231405,-13369.321221638284,-12923.973722315142
47100,450.6706986328985,-13390.025449940833,-12939.354751307934
47200,449.04900309911915,-13419.655266653872,-12970.606263554753
47300,445.6943740118945,-13412.057029276233,-12966.362655264338
47400,443.55481115994064,-13411.356046602084,-12967.801235442144
