step_n,E_lj,E_elec,E_total
30400,10.450223575057459,-2007.1695939574943,-1996.7193703824369
30500,7.791547496927904,-2009.0229261499865,-2001.2313786530585
30600,8.916497888251143,-2027.2024610967228,-2018.2859632084717
30700,12.137364748352573,-2027.6901761677218,-2015.5528114193692
30800,11.05120384547752,-2033.7885672074415,-2022.7373633619638
30900,6.908791550533639,-2032.6339490586345,-2025.725157508101
31000,6.768492986331712,-2030.0826972812965,-2023.3142042949648
31100,10.796262190194847,-2020.4210082637703,-2009.6247460735756
31200,11.49667095780175,-2017.0760031875336,-2005.5793322297318
31300,8.846809939249848,-2017.034026122113,-2008.187216182863
31400,8.327813703144335,-2021.4029894793532,-2013.0751757762089
31500,6.646433176312353,-2026.936931116152,-2020.2904979398397
31600,7.521083892620856,-2026.8886220713634,-2019.3675381787425
31700,6.363754973619945,-2022.6355436195015,-2016.2717886458815
31800,4.695883507704375,-2025.7748336779875,-2021.0789501702832
31900,0.6960654737673665,-2041.9891909060552,-2041.2931254322878
32000,2.314813543469147,-2040.269721032774,-2037.9549074893048
32100,1.8934221482516995,-2043.6251284747198,-2041.7317063264682
32200,3.230524121615341,-2050.4268287340415,-2047.196304612426
32300,4.879091105783798,-2040.8534232287525,-2035.9743321229687
32400,4.832106425103147,-2032.2881598199067,-2027.4560533948036
32500,0.8511195738156628,-2030.4752741581447,-2029.624154584329
32600,2.4504140500271587,-2029.4392512000234,-2026.9888371499962
32700,5.180545025531226,-2019.8436228601286,-2014.6630778345973
32800,7.6590885074075254,-2019.0153018908918,-2011.3562133834844
32900,7.1723826379617375,-2032.346768921677,-2025.1743862837152
33000,4.453703266352593,-2031.405794504135,-2026.9520912377823
33100,4.297093093049646,-2028.1201385072068,-2023.8230454141571
33200,5.793223404173237,-2027.535169004481,-2021.7419456003079
33300,9.460762080490653,-2044.2826474209298,-2034.8218853404392
33400,5.4823768338271455,-2038.1326281961653,-2032.6502513623382
33500,1.5939374782637719,-2028.964342428673,-2027.3704049504092
33600,5.888398383372892,-2030.7598567097168,-2024.8714583263438
33700,1.22495691763421,-2015.1075230666904,-2013.8825661490562
33800,-3.1534419359439654,-2001.780646981404,-2004.934088917348
33900,-4.923295095912676,-2001.336312234857,-2006.2596073307695
34000,-7.391708193518413,-1993.081286212715,-2000.4729944062335
34100,-7.845917793133296,-1990.8817459700979,-1998.7276637632312
34200,-1.2153245094797387,-1989.7462582990938,-1990.9615828085737
34300,4.744407155691301,-1996.486081697614,-1991.7416745419227
34400,7.876798177133344,-2005.8596878199742,-1997.9828896428407
34500,4.396702973895251,-2009.4461368010816,-2005.0494338271862
34600,4.734430373617191,-2016.6277353338949,-2011.8933049602776
34700,8.108311137367414,-2030.4994241939921,-2022.3911130566248
34800,7.323936454523803,-2029.8631961424012,-2022.5392596878773
34900,8.40459637891642,-2035.734236514578,-2027.3296401356615
35000,10.05887479501681,-2044.058837167657,-2033.99996237264
35100,17.90621389212928,-2052.321366145179,-2034.4151522530499
35200,17.317177694127416,-2054.8152492998615,-2037.4980716057341
35300,9.747122332596254,-2056.667005963551,-2046.919883630955
35400,13.196179545687604,-2056.8408077482177,-2043.6446282025302
35500,10.814903390605908,-2065.2311999095896,-2054.4162965189835
35600,14.110834666193274,-2074.7932281021044,-2060.6823934359113
35700,23.97504610192466,-2077.987043471139,-2054.011997369214
35800,32.29163489165876,-2076.157826231835,-2043.866191340176
35900,20.501965254651832,-2059.811244038393,-2039.309278783741
36000,17.28973559404953,-2057.6896053989817,-2040.3998698049322
36100,14.236656906812774,-2061.8056525663033,-2047.5689956594904
36200,1.4312137060945942,-2039.699625176591,-2038.2684114704964
36300,0.7884354647285257,-2054.714757560196,-2053.9263220954676
36400,1.1392544875235906,-2045.9742007265502,-2044.8349462390265
36500,14.783763504140275,-2048.453382935646,-2033.6696194315057
36600,19.76202252365947,-2036.990749539929,-2017.2287270162697
36700,18.643497456984104,-2032.6609702737856,-2014.0174728168015
36800,21.280537815280884,-2048.330374569921,-2027.04983675464
36900,21.834669828347405,-2060.492018466528,-2038.6573486381806
37000,23.306879084495602,-2081.766006950992,-2058.4591278664966
37100,22.632026921938536,-2083.709705271965,-2061.0776783500264
37200,18.578594909406682,-2079.5730454552972,-2060.9944505458907
37300,18.820727204709215,-2069.2060485249976,-2050.3853213202883
37400,17.733251758164414,-2072.172984907734,-2054.4397331495697
37500,19.73130024035234,-2079.102020350181,-2059.3707201098287
37600,16.92633607852062,-2082.0193013871017,-2065.092965308581
37700,11.550284184664202,-2071.4234857006577,-2059.8732015159935
37800,9.065119922147055,-2073.7217334210864,-2064.6566134989394
37900,9.73072696173775,-2079.261575237669,-2069.5308482759315
38000,10.067760432682938,-2098.5172917018103,-2088.4495312691274
38100,13.760129351710074,-2100.5802511414813,-2086.8201217897713
38200,13.853936607374767,-2106.9334923322604,-2093.0795557248857
38300,10.543860608232512,-2118.2829820920406,-2107.739121483808
38400,15.454577241552823,-2107.736212081671,-2092.2816348401184
38500,15.117942293269975,-2102.3157191408245,-2087.1977768475545
38600,18.8957826499856,-2120.9396413116374,-2102.043858661652
38700,18.35855429532389,-2112.7078950960104,-2094.3493408006866
38800,6.344303256662325,-2084.113348188909,-2077.7690449322467
38900,6.2549187099417045,-2079.3424945810875,-2073.087575871146
39000,6.129443660403642,-2085.1466686357785,-2079.017224975375
39100,5.434384484712568,-2095.441915967642,-2090.0075314829296
39200,4.761809624882742,-2096.189344621626,-2091.4275349967434
