step_n,E_lj,E_elec,E_total
390300,9.644713583792825 kJ mol^-1,-2118.043418264936 kJ mol^-1,-2108.398704681143 kJ mol^-1
390400,4.622645052071969 kJ mol^-1,-2116.82882082822 kJ mol^-1,-2112.206175776148 kJ mol^-1
390500,2.148388356814816 kJ mol^-1,-2121.4787045452904 kJ mol^-1,-2119.3303161884755 kJ mol^-1
390600,7.678164188851277 kJ mol^-1,-2127.601886005586 kJ mol^-1,-2119.9237218167345 kJ mol^-1
390700,17.787073044149597 kJ mol^-1,-2128.5652427294963 kJ mol^-1,-2110.7781696853467 kJ mol^-1
390800,16.30051254478642 kJ mol^-1,-2130.266189296326 kJ mol^-1,-2113.96567675154 kJ mol^-1
390900,16.405342165750845 kJ mol^-1,-2132.830326995342 kJ mol^-1,-2116.4249848295913 kJ mol^-1
391000,14.566827665732998 kJ mol^-1,-2143.614038723705 kJ mol^-1,-2129.047211057972 kJ mol^-1
391100,13.971955132706396 kJ mol^-1,-2139.0160943651804 kJ mol^-1,-2125.044139232474 kJ mol^-1
391200,15.833939428471439 kJ mol^-1,-2136.5441407554795 kJ mol^-1,-2120.7102013270082 kJ mol^-1
391300,14.77905064393347 kJ mol^-1,-2151.2972833635245 kJ mol^-1,-2136.518232719591 kJ mol^-1
391400,5.4082781487350555 kJ mol^-1,-2159.514563574671 kJ mol^-1,-2154.1062854259358 kJ mol^-1
391500,-0.8715029512572086 kJ mol^-1,-2155.822237020105 kJ mol^-1,-2156.6937399713624 kJ mol^-1
391600,-1.5012620364151787 kJ mol^-1,-2155.345243652626 kJ mol^-1,-2156.846505689041 kJ mol^-1
391700,1.6025274204311597 kJ mol^-1,-2159.869290816005 kJ mol^-1,-2158.266763395574 kJ mol^-1
391800,0.9393989825354058 kJ mol^-1,-2162.5937853547694 kJ mol^-1,-2161.654386372234 kJ mol^-1
391900,-2.311892235020228 kJ mol^-1,-2162.0424294704917 kJ mol^-1,-2164.354321705512 kJ mol^-1
392000,2.567875116854774 kJ mol^-1,-2160.334183087789 kJ mol^-1,-2157.766307970934 kJ mol^-1
392100,8.839760973511254 kJ mol^-1,-2163.9960758164134 kJ mol^-1,-2155.1563148429022 kJ mol^-1
392200,12.258745042272672 kJ mol^-1,-2152.0023461062997 kJ mol^-1,-2139.743601064027 kJ mol^-1
392300,4.335182894877718 kJ mol^-1,-2153.0638930922537 kJ mol^-1,-2148.728710197376 kJ mol^-1
392400,7.111906926347644 kJ mol^-1,-2155.19054223438 kJ mol^-1,-2148.078635308032 kJ mol^-1
392500,0.25095571660973853 kJ mol^-1,-2137.7257606789394 kJ mol^-1,-2137.4748049623295 kJ mol^-1
392600,6.020678388892442 kJ mol^-1,-2154.1131335401087 kJ mol^-1,-2148.092455151216 kJ mol^-1
392700,5.501203664609577 kJ mol^-1,-2148.667094211103 kJ mol^-1,-2143.1658905464938 kJ mol^-1
392800,3.284619477748521 kJ mol^-1,-2149.330457278188 kJ mol^-1,-2146.0458378004396 kJ mol^-1
392900,5.113449440129032 kJ mol^-1,-2154.582119535393 kJ mol^-1,-2149.468670095264 kJ mol^-1
393000,9.88961514855366 kJ mol^-1,-2160.6635972775725 kJ mol^-1,-2150.773982129019 kJ mol^-1
393100,12.735176824514424 kJ mol^-1,-2158.1724537417285 kJ mol^-1,-2145.437276917214 kJ mol^-1
393200,9.897659770075416 kJ mol^-1,-2148.120277419677 kJ mol^-1,-2138.222617649602 kJ mol^-1
393300,12.133447180428197 kJ mol^-1,-2147.419747484471 kJ mol^-1,-2135.286300304043 kJ mol^-1
393400,10.346825556106046 kJ mol^-1,-2141.063051145829 kJ mol^-1,-2130.716225589723 kJ mol^-1
393500,16.289598205992885 kJ mol^-1,-2138.6771123896974 kJ mol^-1,-2122.3875141837048 kJ mol^-1
393600,14.501473938296495 kJ mol^-1,-2130.2789882229636 kJ mol^-1,-2115.777514284667 kJ mol^-1
393700,11.514459260821589 kJ mol^-1,-2125.5835215542884 kJ mol^-1,-2114.0690622934667 kJ mol^-1
393800,4.564597135443886 kJ mol^-1,-2141.632510433351 kJ mol^-1,-2137.067913297907 kJ mol^-1
393900,4.918495977838323 kJ mol^-1,-2125.554295561995 kJ mol^-1,-2120.6357995841568 kJ mol^-1
394000,11.271570719276225 kJ mol^-1,-2121.2600662542736 kJ mol^-1,-2109.9884955349976 kJ mol^-1
394100,6.146301932067121 kJ mol^-1,-2110.9214125177677 kJ mol^-1,-2104.7751105857005 kJ mol^-1
394200,3.7140977380579505 kJ mol^-1,-2089.5088754529875 kJ mol^-1,-2085.7947777149293 kJ mol^-1
394300,2.2234506501722606 kJ mol^-1,-2089.8118321697716 kJ mol^-1,-2087.5883815195994 kJ mol^-1
394400,12.334631493672694 kJ mol^-1,-2095.9871341072467 kJ mol^-1,-2083.652502613574 kJ mol^-1
394500,20.051241507426763 kJ mol^-1,-2089.9114156954715 kJ mol^-1,-2069.8601741880448 kJ mol^-1
394600,11.184589270790207 kJ mol^-1,-2085.147563822455 kJ mol^-1,-2073.962974551665 kJ mol^-1
394700,5.19604317603212 kJ mol^-1,-2081.302995012117 kJ mol^-1,-2076.106951836085 kJ mol^-1
394800,-0.6417335763628313 kJ mol^-1,-2069.8313177715963 kJ mol^-1,-2070.473051347959 kJ mol^-1
394900,2.006679271265551 kJ mol^-1,-2062.8761299375487 kJ mol^-1,-2060.8694506662832 kJ mol^-1
395000,1.3262612269090863 kJ mol^-1,-2044.876524499847 kJ mol^-1,-2043.5502632729379 kJ mol^-1
395100,1.7506607422963636 kJ mol^-1,-2044.970541184557 kJ mol^-1,-2043.2198804422608 kJ mol^-1
395200,2.5079162010229727 kJ mol^-1,-2039.67433964229 kJ mol^-1,-2037.1664234412672 kJ mol^-1
395300,-4.991902230797578 kJ mol^-1,-2019.187085774925 kJ mol^-1,-2024.1789880057227 kJ mol^-1
395400,-5.37051339268092 kJ mol^-1,-2036.8951888927377 kJ mol^-1,-2042.2657022854187 kJ mol^-1
395500,-6.63378442014888 kJ mol^-1,-2027.0873635294995 kJ mol^-1,-2033.7211479496484 kJ mol^-1
395600,-7.410480032736306 kJ mol^-1,-2026.409819288058 kJ mol^-1,-2033.8202993207944 kJ mol^-1
395700,-6.022176369467082 kJ mol^-1,-2028.9745939389622 kJ mol^-1,-2034.9967703084294 kJ mol^-1
395800,-3.474409269581378 kJ mol^-1,-2037.9753480333131 kJ mol^-1,-2041.4497573028946 kJ mol^-1
395900,-2.8803812990358253 kJ mol^-1,-2047.314292146329 kJ mol^-1,-2050.194673445365 kJ mol^-1
396000,-1.1965455069625561 kJ mol^-1,-2035.1184550627336 kJ mol^-1,-2036.3150005696962 kJ mol^-1
396100,-0.22889579496706638 kJ mol^-1,-2050.7754339916437 kJ mol^-1,-2051.004329786611 kJ mol^-1
396200,4.801038003692937 kJ mol^-1,-2052.717292422297 kJ mol^-1,-2047.916254418604 kJ mol^-1
396300,7.315409143311809 kJ mol^-1,-2055.353886092554 kJ mol^-1,-2048.0384769492425 kJ mol^-1
396400,8.4501440471156 kJ mol^-1,-2059.705693130207 kJ mol^-1,-2051.255549083091 kJ mol^-1
396500,8.543112931087197 kJ mol^-1,-2060.3840218504693 kJ mol^-1,-2051.840908919382 kJ mol^-1
396600,8.155051376615635 kJ mol^-1,-2065.172799538317 kJ mol^-1,-2057.0177481617015 kJ mol^-1
396700,4.213435938067225 kJ mol^-1,-2070.9226313791187 kJ mol^-1,-2066.7091954410516 kJ mol^-1
396800,4.7036116558310805 kJ mol^-1,-2080.620048429752 kJ mol^-1,-2075.916436773921 kJ mol^-1
396900,2.56815977828238 kJ mol^-1,-2078.2428046708806 kJ mol^-1,-2075.6746448925983 kJ mol^-1
397000,3.5889449608397337 kJ mol^-1,-2072.019852980524 kJ mol^-1,-2068.430908019684 kJ mol^-1
397100,1.6884206216060793 kJ mol^-1,-2079.572283624766 kJ mol^-1,-2077.88386300316 kJ mol^-1
397200,-1.5149951514734825 kJ mol^-1,-2081.250050904421 kJ mol^-1,-2082.765046055895 kJ mol^-1
397300,-1.3380562950388017 kJ mol^-1,-2096.0785545314457 kJ mol^-1,-2097.4166108264844 kJ mol^-1
397400,11.533497539020905 kJ mol^-1,-2105.5739217379437 kJ mol^-1,-2094.0404241989227 kJ mol^-1
397500,2.8048413689459 kJ mol^-1,-2097.9911567416075 kJ mol^-1,-2095.1863153726617 kJ mol^-1
397600,4.7487842326175755 kJ mol^-1,-2097.6567899794813 kJ mol^-1,-2092.9080057468636 kJ mol^-1
397700,8.616398615779667 kJ mol^-1,-2100.673695715039 kJ mol^-1,-2092.057297099259 kJ mol^-1
397800,15.700900561158985 kJ mol^-1,-2109.81307910655 kJ mol^-1,-2094.112178545391 kJ mol^-1
397900,17.428849971344217 kJ mol^-1,-2096.2209621730103 kJ mol^-1,-2078.792112201666 kJ mol^-1
398000,4.540903652303452 kJ mol^-1,-2071.697164304834 kJ mol^-1,-2067.156260652531 kJ mol^-1
398100,2.933374848855389 kJ mol^-1,-2089.091335999775 kJ mol^-1,-2086.1579611509196 kJ mol^-1
398200,10.605820760969747 kJ mol^-1,-2100.547506124185 kJ mol^-1,-2089.941685363215 kJ mol^-1
398300,24.72390637831925 kJ mol^-1,-2111.921011710228 kJ mol^-1,-2087.197105331909 kJ mol^-1
398400,19.030840708798696 kJ mol^-1,-2112.1049433932244 kJ mol^-1,-2093.0741026844257 kJ mol^-1
398500,21.547400410515703 kJ mol^-1,-2109.3796655493747 kJ mol^-1,-2087.832265138859 kJ mol^-1
398600,21.72873508261096 kJ mol^-1,-2116.7208732886465 kJ mol^-1,-2094.9921382060356 kJ mol^-1
398700,26.200962374303025 kJ mol^-1,-2121.562329044372 kJ mol^-1,-2095.361366670069 kJ mol^-1
398800,27.027213996997492 kJ mol^-1,-2124.883416755164 kJ mol^-1,-2097.8562027581665 kJ mol^-1
398900,23.923290470416326 kJ mol^-1,-2123.7286407561137 kJ mol^-1,-2099.8053502856974 kJ mol^-1
399000,24.799488419516067 kJ mol^-1,-2127.379107982406 kJ mol^-1,-2102.57961956289 kJ mol^-1
399100,25.375084561956196 kJ mol^-1,-2131.6686476727905 kJ mol^-1,-2106.2935631108344 kJ mol^-1
399200,20.31908978048776 kJ mol^-1,-2110.486070736618 kJ mol^-1,-2090.16698095613 kJ mol^-1
399300,31.563388197347617 kJ mol^-1,-2108.3612158732394 kJ mol^-1,-2076.7978276758918 kJ mol^-1
399400,37.43491868765002 kJ mol^-1,-2096.3989856641933 kJ mol^-1,-2058.964066976543 kJ mol^-1
399500,40.72043894571408 kJ mol^-1,-2111.88672571137 kJ mol^-1,-2071.166286765656 kJ mol^-1
399600,34.28818456459287 kJ mol^-1,-2112.720759345846 kJ mol^-1,-2078.432574781253 kJ mol^-1
399700,40.03149216151949 kJ mol^-1,-2108.460376751453 kJ mol^-1,-2068.4288845899337 kJ mol^-1
399800,40.98061218899467 kJ mol^-1,-2103.7588848704486 kJ mol^-1,-2062.778272681454 kJ mol^-1
399900,33.836618339548885 kJ mol^-1,-2097.744320386025 kJ mol^-1,-2063.907702046476 kJ mol^-1
400000,35.963493672170614 kJ mol^-1,-2111.627465737814 kJ mol^-1,-2075.6639720656435 kJ mol^-1
400100,30.60744966349417 kJ mol^-1,-2114.473250148397 kJ mol^-1,-2083.8658004849026 kJ mol^-1
400200,32.5183057166076 kJ mol^-1,-2117.4047870434256 kJ mol^-1,-2084.886481326818 kJ mol^-1
400300,31.194459439654995 kJ mol^-1,-2121.081679377129 kJ mol^-1,-2089.887219937474 kJ mol^-1
400400,35.21806400157961 kJ mol^-1,-2119.3078471763215 kJ mol^-1,-2084.089783174742 kJ mol^-1
400500,33.13011129279653 kJ mol^-1,-2110.912610810188 kJ mol^-1,-2077.7824995173914 kJ mol^-1
400600,32.56164789938345 kJ mol^-1,-2113.188856347117 kJ mol^-1,-2080.6272084477337 kJ mol^-1
400700,32.19287794498765 kJ mol^-1,-2119.1450635782685 kJ mol^-1,-2086.952185633281 kJ mol^-1
400800,23.425600720103574 kJ mol^-1,-2133.1042545361042 kJ mol^-1,-2109.678653816001 kJ mol^-1
400900,22.839330137620525 kJ mol^-1,-2137.994970510187 kJ mol^-1,-2115.1556403725667 kJ mol^-1
401000,22.799251615613304 kJ mol^-1,-2139.9847127998096 kJ mol^-1,-2117.1854611841964 kJ mol^-1
401100,22.109631332940435 kJ mol^-1,-2133.745211320729 kJ mol^-1,-2111.635579987789 kJ mol^-1
401200,21.492557214057964 kJ mol^-1,-2128.747855047546 kJ mol^-1,-2107.2552978334884 kJ mol^-1
401300,25.434631093977845 kJ mol^-1,-2129.708609325041 kJ mol^-1,-2104.273978231063 kJ mol^-1
401400,25.540137683598303 kJ mol^-1,-2140.93422438951 kJ mol^-1,-2115.3940867059114 kJ mol^-1
401500,27.512143913860815 kJ mol^-1,-2146.6988797363188 kJ mol^-1,-2119.186735822458 kJ mol^-1
401600,14.672118566916138 kJ mol^-1,-2132.569671121759 kJ mol^-1,-2117.8975525548426 kJ mol^-1
401700,5.1166089831593995 kJ mol^-1,-2127.9889765565963 kJ mol^-1,-2122.872367573437 kJ mol^-1
401800,5.373522998399836 kJ mol^-1,-2130.2195871332315 kJ mol^-1,-2124.8460641348315 kJ mol^-1
401900,6.3283006008385065 kJ mol^-1,-2146.7671783138753 kJ mol^-1,-2140.4388777130366 kJ mol^-1
402000,8.765066032012033 kJ mol^-1,-2152.8999510824037 kJ mol^-1,-2144.134885050392 kJ mol^-1
402100,9.377432061304798 kJ mol^-1,-2180.3872208244443 kJ mol^-1,-2171.0097887631396 kJ mol^-1
402200,12.519893161454698 kJ mol^-1,-2179.688388255108 kJ mol^-1,-2167.1684950936533 kJ mol^-1
402300,12.229946347501619 kJ mol^-1,-2183.9536263111236 kJ mol^-1,-2171.723679963622 kJ mol^-1
402400,11.464124530404977 kJ mol^-1,-2185.0951975653356 kJ mol^-1,-2173.6310730349305 kJ mol^-1
402500,9.614088939481315 kJ mol^-1,-2191.004073384176 kJ mol^-1,-2181.3899844446946 kJ mol^-1
402600,9.397330393286154 kJ mol^-1,-2205.4710879974514 kJ mol^-1,-2196.073757604165 kJ mol^-1
402700,8.405806029319931 kJ mol^-1,-2207.4181993357543 kJ mol^-1,-2199.012393306434 kJ mol^-1
402800,8.755639534723647 kJ mol^-1,-2202.329084288012 kJ mol^-1,-2193.573444753288 kJ mol^-1
402900,7.323036291174753 kJ mol^-1,-2194.492144694009 kJ mol^-1,-2187.169108402834 kJ mol^-1
403000,5.858850392685409 kJ mol^-1,-2182.378044696143 kJ mol^-1,-2176.519194303458 kJ mol^-1
403100,4.494054624278847 kJ mol^-1,-2183.2420557524624 kJ mol^-1,-2178.7480011281837 kJ mol^-1
403200,5.458284098761682 kJ mol^-1,-2174.9161084181724 kJ mol^-1,-2169.4578243194105 kJ mol^-1
403300,4.527725013120645 kJ mol^-1,-2164.2771164591077 kJ mol^-1,-2159.749391445987 kJ mol^-1
403400,0.48811080256523065 kJ mol^-1,-2150.878113058604 kJ mol^-1,-2150.3900022560388 kJ mol^-1
403500,-1.9535848781522214 kJ mol^-1,-2131.3114854958694 kJ mol^-1,-2133.2650703740214 kJ mol^-1
403600,0.0371723795570034 kJ mol^-1,-2143.3211785452186 kJ mol^-1,-2143.2840061656616 kJ mol^-1
403700,-0.28325802418384455 kJ mol^-1,-2138.467645454482 kJ mol^-1,-2138.750903478666 kJ mol^-1
403800,4.389839741789398 kJ mol^-1,-2157.0009120192303 kJ mol^-1,-2152.611072277441 kJ mol^-1
403900,3.914954835114303 kJ mol^-1,-2170.896335140287 kJ mol^-1,-2166.981380305173 kJ mol^-1
404000,6.403929239088643 kJ mol^-1,-2182.9314555714004 kJ mol^-1,-2176.527526332312 kJ mol^-1
404100,11.439014055768377 kJ mol^-1,-2170.3597545311954 kJ mol^-1,-2158.920740475427 kJ mol^-1
404200,13.520436057291494 kJ mol^-1,-2172.848061872875 kJ mol^-1,-2159.3276258155834 kJ mol^-1
404300,17.703231727008653 kJ mol^-1,-2168.425802914814 kJ mol^-1,-2150.7225711878054 kJ mol^-1
404400,9.369728244191556 kJ mol^-1,-2142.6260343239705 kJ mol^-1,-2133.256306079779 kJ mol^-1
404500,10.82455884617138 kJ mol^-1,-2149.3541247044463 kJ mol^-1,-2138.529565858275 kJ mol^-1
404600,8.582489566513711 kJ mol^-1,-2150.6141344464977 kJ mol^-1,-2142.031644879984 kJ mol^-1
404700,21.161067660555496 kJ mol^-1,-2146.9261194955284 kJ mol^-1,-2125.765051834973 kJ mol^-1
404800,18.408388394469107 kJ mol^-1,-2146.387195682974 kJ mol^-1,-2127.978807288505 kJ mol^-1
404900,19.400659001980596 kJ mol^-1,-2149.771990866892 kJ mol^-1,-2130.371331864911 kJ mol^-1
405000,26.824367514142356 kJ mol^-1,-2158.7093420032734 kJ mol^-1,-2131.884974489131 kJ mol^-1
405100,30.26638228611826 kJ mol^-1,-2159.7454322528997 kJ mol^-1,-2129.4790499667815 kJ mol^-1
405200,19.692543678357037 kJ mol^-1,-2150.5575568264667 kJ mol^-1,-2130.8650131481095 kJ mol^-1
405300,30.75353401334362 kJ mol^-1,-2142.9188219259304 kJ mol^-1,-2112.165287912587 kJ mol^-1
405400,17.924090824829474 kJ mol^-1,-2139.7276872420953 kJ mol^-1,-2121.803596417266 kJ mol^-1
405500,13.760070125223033 kJ mol^-1,-2141.5642256001597 kJ mol^-1,-2127.8041554749366 kJ mol^-1
405600,12.054987467324256 kJ mol^-1,-2139.5828863060024 kJ mol^-1,-2127.527898838678 kJ mol^-1
405700,9.203127866285527 kJ mol^-1,-2137.9703443038848 kJ mol^-1,-2128.767216437599 kJ mol^-1
405800,12.61771080730013 kJ mol^-1,-2146.20789219764 kJ mol^-1,-2133.5901813903397 kJ mol^-1
405900,9.342289035340668 kJ mol^-1,-2140.640273088555 kJ mol^-1,-2131.2979840532143 kJ mol^-1
406000,13.759453223902897 kJ mol^-1,-2151.755924084316 kJ mol^-1,-2137.9964708604134 kJ mol^-1
406100,13.126443455903312 kJ mol^-1,-2151.862364882627 kJ mol^-1,-2138.7359214267235 kJ mol^-1
406200,6.213456678953341 kJ mol^-1,-2132.38440662666 kJ mol^-1,-2126.170949947707 kJ mol^-1
406300,12.079113597206355 kJ mol^-1,-2137.0993093836923 kJ mol^-1,-2125.020195786486 kJ mol^-1
406400,8.418769095858979 kJ mol^-1,-2140.6977633917327 kJ mol^-1,-2132.278994295874 kJ mol^-1
406500,6.447495647132153 kJ mol^-1,-2141.173910584135 kJ mol^-1,-2134.7264149370026 kJ mol^-1
406600,11.653071576851303 kJ mol^-1,-2134.459886275127 kJ mol^-1,-2122.8068146982755 kJ mol^-1
406700,12.247328190879607 kJ mol^-1,-2139.148553350516 kJ mol^-1,-2126.9012251596364 kJ mol^-1
406800,10.921011303675991 kJ mol^-1,-2143.039761317466 kJ mol^-1,-2132.11875001379 kJ mol^-1
406900,11.757439416977192 kJ mol^-1,-2144.7795332445976 kJ mol^-1,-2133.02209382762 kJ mol^-1
407000,7.197255394351345 kJ mol^-1,-2132.1915059456974 kJ mol^-1,-2124.994250551346 kJ mol^-1
407100,10.583217601560765 kJ mol^-1,-2122.2074962169313 kJ mol^-1,-2111.6242786153707 kJ mol^-1
407200,7.366964244891775 kJ mol^-1,-2111.5880647278664 kJ mol^-1,-2104.2211004829746 kJ mol^-1
407300,14.461039158598355 kJ mol^-1,-2114.542473961437 kJ mol^-1,-2100.0814348028384 kJ mol^-1
407400,13.130031835710694 kJ mol^-1,-2111.1456038702436 kJ mol^-1,-2098.015572034533 kJ mol^-1
407500,4.994430141938919 kJ mol^-1,-2108.47202221973 kJ mol^-1,-2103.477592077791 kJ mol^-1
407600,4.625680588646703 kJ mol^-1,-2118.089232477703 kJ mol^-1,-2113.463551889056 kJ mol^-1
407700,2.3626386885448616 kJ mol^-1,-2118.782376882921 kJ mol^-1,-2116.4197381943764 kJ mol^-1
407800,1.6032424443145226 kJ mol^-1,-2107.534444550807 kJ mol^-1,-2105.9312021064925 kJ mol^-1
407900,-1.1701185887723884 kJ mol^-1,-2124.205128397003 kJ mol^-1,-2125.3752469857754 kJ mol^-1
408000,0.8495711044095391 kJ mol^-1,-2120.0262937672223 kJ mol^-1,-2119.1767226628126 kJ mol^-1
408100,-2.7318527490801205 kJ mol^-1,-2102.837358447886 kJ mol^-1,-2105.569211196966 kJ mol^-1
408200,-2.8712966765479195 kJ mol^-1,-2109.8508133528967 kJ mol^-1,-2112.7221100294446 kJ mol^-1
408300,-4.433169090292206 kJ mol^-1,-2100.3834007466185 kJ mol^-1,-2104.8165698369107 kJ mol^-1
408400,-6.8867946223472245 kJ mol^-1,-2104.06358013032 kJ mol^-1,-2110.9503747526674 kJ mol^-1
408500,-5.6205402727602785 kJ mol^-1,-2119.161130429806 kJ mol^-1,-2124.781670702566 kJ mol^-1
408600,-3.6181879720979726 kJ mol^-1,-2108.0223552406214 kJ mol^-1,-2111.6405432127194 kJ mol^-1
408700,-2.9053009132376886 kJ mol^-1,-2105.5796525741684 kJ mol^-1,-2108.484953487406 kJ mol^-1
408800,-0.6264066402492272 kJ mol^-1,-2119.9644856341724 kJ mol^-1,-2120.5908922744215 kJ mol^-1
408900,7.607997856307093 kJ mol^-1,-2132.395505615582 kJ mol^-1,-2124.787507759275 kJ mol^-1
409000,2.8912144442667675 kJ mol^-1,-2128.911739829866 kJ mol^-1,-2126.0205253855993 kJ mol^-1
409100,-3.831930115189146 kJ mol^-1,-2117.8708490227664 kJ mol^-1,-2121.7027791379555 kJ mol^-1
409200,-2.844273169020265 kJ mol^-1,-2097.2036109723435 kJ mol^-1,-2100.0478841413637 kJ mol^-1
409300,-1.4948054952036838 kJ mol^-1,-2102.8144050780757 kJ mol^-1,-2104.3092105732794 kJ mol^-1
409400,-1.1085043808504533 kJ mol^-1,-2104.13590181961 kJ mol^-1,-2105.24440620046 kJ mol^-1
409500,-0.4609932607124543 kJ mol^-1,-2102.291983810696 kJ mol^-1,-2102.752977071408 kJ mol^-1
409600,3.750604070912777 kJ mol^-1,-2108.743071612136 kJ mol^-1,-2104.9924675412235 kJ mol^-1
409700,2.991172740401048 kJ mol^-1,-2108.1912518907857 kJ mol^-1,-2105.2000791503847 kJ mol^-1
409800,5.085101720817234 kJ mol^-1,-2107.8019475248325 kJ mol^-1,-2102.716845804015 kJ mol^-1
409900,2.3211400644261326 kJ mol^-1,-2112.8809618176942 kJ mol^-1,-2110.559821753268 kJ mol^-1
410000,5.182300733584776 kJ mol^-1,-2114.2318195079915 kJ mol^-1,-2109.049518774407 kJ mol^-1
410100,4.358583235284122 kJ mol^-1,-2123.507450355251 kJ mol^-1,-2119.148867119967 kJ mol^-1
410200,12.388567446975244 kJ mol^-1,-2125.888288908414 kJ mol^-1,-2113.4997214614386 kJ mol^-1
410300,6.354203113232229 kJ mol^-1,-2121.1742540401096 kJ mol^-1,-2114.8200509268772 kJ mol^-1
410400,7.002795317680026 kJ mol^-1,-2115.2732619553954 kJ mol^-1,-2108.2704666377153 kJ mol^-1
410500,4.301231973700599 kJ mol^-1,-2103.304619046432 kJ mol^-1,-2099.0033870727316 kJ mol^-1
410600,12.986134889909575 kJ mol^-1,-2109.5278414555696 kJ mol^-1,-2096.54170656566 kJ mol^-1
410700,13.445471382513997 kJ mol^-1,-2121.143470535549 kJ mol^-1,-2107.697999153035 kJ mol^-1
410800,15.718744899402688 kJ mol^-1,-2122.5310840337643 kJ mol^-1,-2106.8123391343615 kJ mol^-1
410900,16.920659794943536 kJ mol^-1,-2130.936000426032 kJ mol^-1,-2114.0153406310883 kJ mol^-1
411000,10.363546173543094 kJ mol^-1,-2123.3052686397878 kJ mol^-1,-2112.9417224662448 kJ mol^-1
411100,8.033646167364726 kJ mol^-1,-2127.5036927382716 kJ mol^-1,-2119.470046570907 kJ mol^-1
411200,7.902698287914746 kJ mol^-1,-2129.553383697589 kJ mol^-1,-2121.650685409674 kJ mol^-1
411300,6.771826809665951 kJ mol^-1,-2135.5601237622477 kJ mol^-1,-2128.7882969525817 kJ mol^-1
411400,3.369602604220851 kJ mol^-1,-2119.7350154764335 kJ mol^-1,-2116.365412872213 kJ mol^-1
411500,1.7792314925785626 kJ mol^-1,-2115.949677208659 kJ mol^-1,-2114.1704457160804 kJ mol^-1
411600,1.025405028339365 kJ mol^-1,-2124.5598326786517 kJ mol^-1,-2123.5344276503124 kJ mol^-1
411700,6.93241077382868 kJ mol^-1,-2130.5005378355295 kJ mol^-1,-2123.5681270617006 kJ mol^-1
411800,11.57723301877002 kJ mol^-1,-2124.2931885164494 kJ mol^-1,-2112.7159554976793 kJ mol^-1
411900,12.795450984997519 kJ mol^-1,-2148.3154865554043 kJ mol^-1,-2135.520035570407 kJ mol^-1
412000,0.815001649594589 kJ mol^-1,-2144.5321661383196 kJ mol^-1,-2143.717164488725 kJ mol^-1
412100,2.1056186724194017 kJ mol^-1,-2140.895496318767 kJ mol^-1,-2138.7898776463476 kJ mol^-1
412200,4.034059323063547 kJ mol^-1,-2131.8549887261343 kJ mol^-1,-2127.8209294030707 kJ mol^-1
412300,3.346069799453517 kJ mol^-1,-2111.0996409587005 kJ mol^-1,-2107.753571159247 kJ mol^-1
412400,5.297798101175679 kJ mol^-1,-2108.508627745027 kJ mol^-1,-2103.210829643851 kJ mol^-1
412500,5.048024244951018 kJ mol^-1,-2107.7063916682378 kJ mol^-1,-2102.6583674232866 kJ mol^-1
412600,7.616401741745817 kJ mol^-1,-2115.5921559850995 kJ mol^-1,-2107.9757542433535 kJ mol^-1
412700,19.085833455697607 kJ mol^-1,-2116.1654011746014 kJ mol^-1,-2097.079567718904 kJ mol^-1
412800,25.75343284710736 kJ mol^-1,-2127.3439947448005 kJ mol^-1,-2101.590561897693 kJ mol^-1
412900,32.591685708408434 kJ mol^-1,-2126.585442800032 kJ mol^-1,-2093.9937570916236 kJ mol^-1
413000,34.085990611154934 kJ mol^-1,-2127.361571757227 kJ mol^-1,-2093.275581146072 kJ mol^-1
413100,31.17718293299037 kJ mol^-1,-2132.4574051668906 kJ mol^-1,-2101.2802222339 kJ mol^-1
413200,33.46515623126815 kJ mol^-1,-2146.3023549897953 kJ mol^-1,-2112.837198758527 kJ mol^-1
413300,32.584583448614474 kJ mol^-1,-2149.275230517773 kJ mol^-1,-2116.6906470691583 kJ mol^-1
413400,34.410774645270976 kJ mol^-1,-2143.9871939234367 kJ mol^-1,-2109.5764192781658 kJ mol^-1
413500,33.459896552920696 kJ mol^-1,-2142.5705524217756 kJ mol^-1,-2109.110655868855 kJ mol^-1
413600,29.945707843491974 kJ mol^-1,-2125.649508618806 kJ mol^-1,-2095.703800775314 kJ mol^-1
413700,30.523150847259686 kJ mol^-1,-2132.3820969410585 kJ mol^-1,-2101.8589460937987 kJ mol^-1
413800,30.400903944881275 kJ mol^-1,-2143.3477447089676 kJ mol^-1,-2112.9468407640866 kJ mol^-1
413900,25.59614450437216 kJ mol^-1,-2140.237274357291 kJ mol^-1,-2114.6411298529188 kJ mol^-1
414000,23.32492818688934 kJ mol^-1,-2146.1542653777583 kJ mol^-1,-2122.829337190869 kJ mol^-1
414100,27.177023927221555 kJ mol^-1,-2156.3411333707145 kJ mol^-1,-2129.164109443493 kJ mol^-1
414200,27.689375568771055 kJ mol^-1,-2142.392467728277 kJ mol^-1,-2114.703092159506 kJ mol^-1
414300,26.675548244517145 kJ mol^-1,-2130.848985226951 kJ mol^-1,-2104.1734369824335 kJ mol^-1
414400,34.174699390878686 kJ mol^-1,-2152.0713354584186 kJ mol^-1,-2117.89663606754 kJ mol^-1
414500,34.689349566494954 kJ mol^-1,-2144.1487412615284 kJ mol^-1,-2109.4593916950334 kJ mol^-1
